fold,target_port,role,product_id,acquisition_date
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250101T142509_20250101T142534_057252_070AF6_8BC8,20250101
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250102T122317_20250102T122347_057265_070B6D_EB07,20250102
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250104T021547_20250104T021611_057288_070C5C_2B74,20250104
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250113T142508_20250113T142533_057427_0711E2_2089,20250113
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250125T142507_20250125T142532_057602_0718D6_9C14,20250125
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250126T122315_20250126T122344_057615_071953_D83D,20250126
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250206T142506_20250206T142531_057777_071FC4_4425,20250206
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250218T142506_20250218T142531_057952_0726CE_AB2C,20250218
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,20250302
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250310T113410_20250310T113435_058242_07329D_6109,20250310
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,20250314
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250315T122314_20250315T122344_058315_07357B_31CC,20250315
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250317T021545_20250317T021609_058338_073664_181C,20250317
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,20250326
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250401T002647_20250401T002712_058556_073F16_5FFE,20250401
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,20250407
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250410T021545_20250410T021609_058688_074483_D3BC,20250410
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,20250419
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,20250501
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,20250513
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,20250525
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,20250606
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250607T122314_20250607T122344_059540_076452_AEAB,20250607
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,20250609
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250612T002645_20250612T002710_059606_07667E_E24C,20250612
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,20250618
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250621T021544_20250621T021607_059738_076B1D_2523,20250621
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,20250626
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,20250630
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250708T113408_20250708T113433_059992_0773EA_C045,20250708
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,20250715
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250718T002643_20250718T002708_060131_0778A6_1D3D,20250718
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250720T113407_20250720T113432_060167_0779EF_8B2D,20250720
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,20250724
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,20250805
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250813T113407_20250813T113432_060517_078680_45FA,20250813
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,20250817
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250829T142503_20250829T142528_060752_078FC4_CDEA,20250829
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250901T021542_20250901T021605_060788_07912C_0086,20250901
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250910T142503_20250910T142528_060927_0796BD_18EC,20250910
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250922T142504_20250922T142529_061102_079DC2_7207,20250922
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250925T021543_20250925T021606_061138_079F34_4E55,20250925
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20250930T113407_20250930T113432_061217_07A26A_3C89,20250930
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251004T142503_20251004T142528_061277_07A4D4_B04D,20251004
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251012T113408_20251012T113433_061392_07A972_E193,20251012
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251016T142504_20251016T142529_061452_07ABDD_BF78,20251016
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251028T142503_20251028T142528_061627_07B2E5_AF8B,20251028
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251109T142503_20251109T142528_061802_07B9BD_1AE4,20251109
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251121T142503_20251121T142528_061977_07C08B_B3BC,20251121
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251129T113406_20251129T113431_062092_07C503_6B6D,20251129
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251203T142501_20251203T142526_062152_07C75E_D213,20251203
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251206T021540_20251206T021603_062188_07C8BF_E0FB,20251206
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251211T113405_20251211T113430_062267_07CBD7_A7ED,20251211
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251215T142500_20251215T142525_062327_07CE36_F264,20251215
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251223T113403_20251223T113428_062442_07D2AB_3284,20251223
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20251227T142459_20251227T142524_062502_07D505_24C1,20251227
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1A_IW_GRDH_1SDV_20260104T113402_20260104T113427_062617_07D969_8415,20260104
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1C_IW_GRDH_1SDV_20250814T021436_20250814T021501_003662_00752F_F0F2,20250814
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1C_IW_GRDH_1SDV_20251013T021438_20251013T021503_004537_008FA6_7629,20251013
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1C_IW_GRDH_1SDV_20251025T021438_20251025T021503_004712_0094F6_EC36,20251025
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1C_IW_GRDH_1SDV_20251106T021437_20251106T021502_004887_009A94_6EF3,20251106
Antwerp-Bruges,Antwerp-Bruges,source_meta_query,S1C_IW_GRDH_1SDV_20251130T021436_20251130T021501_005237_00A653_4A11,20251130
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6,20250109
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250128T095619_20250128T095644_057643_071A6C_C629,20250128
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250209T095619_20250209T095644_057818_072156_A282,20250209
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0,20250214
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250217T193335_20250217T193400_057940_072653_7401,20250217
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66,20250310
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250317T095619_20250317T095644_058343_073693_570A,20250317
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250329T095619_20250329T095644_058518_073D8B_5302,20250329
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250406T193335_20250406T193400_058640_074290_9E86,20250406
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250410T095619_20250410T095644_058693_0744B4_726C,20250410
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250418T193335_20250418T193400_058815_0749B9_7FEC,20250418
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250422T095619_20250422T095644_058868_074BDE_EE82,20250422
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250504T095619_20250504T095644_059043_0752E1_23FF,20250504
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55,20250509
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250516T095619_20250516T095644_059218_07592B_E377,20250516
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716,20250521
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250528T095618_20250528T095643_059393_075F43_4703,20250528
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83,20250602
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250609T095618_20250609T095643_059568_07653B_64EC,20250609
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0,20250614
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250621T095617_20250621T095642_059743_076B46_1176,20250621
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5,20250626
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250629T193333_20250629T193358_059865_076F8D_C18A,20250629
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A,20250708
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250715T095616_20250715T095641_060093_077760_1FAF,20250715
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250720T190751_20250720T190816_060171_077A13_1559,20250720
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250801T190751_20250801T190816_060346_078019_953E,20250801
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250808T095615_20250808T095640_060443_078391_9942,20250808
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA,20250813
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250820T095615_20250820T095640_060618_078A74_3D5A,20250820
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592,20250825
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250901T095616_20250901T095641_060793_079158_54A8,20250901
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3,20250906
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,20250918
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250925T095616_20250925T095641_061143_079F62_D4E3,20250925
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,20250930
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251007T095617_20251007T095642_061318_07A66F_2CB9,20251007
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,20251012
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251019T095616_20251019T095641_061493_07AD75_3A90,20251019
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,20251024
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251031T095616_20251031T095641_061668_07B482_0BCC,20251031
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36,20251105
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251112T095615_20251112T095640_061843_07BB43_DBA5,20251112
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974,20251117
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251124T095615_20251124T095640_062018_07C214_78ED,20251124
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156,20251129
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251206T095613_20251206T095638_062193_07C8EB_13B5,20251206
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,20251211
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3,20251218
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,20251223
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60,20251230
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20250614T213050_20250614T213119_002784_005B97_D06D,20250614
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20250813T213053_20250813T213122_003659_00751A_DBC8,20250813
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20251024T213054_20251024T213124_004709_0094E0_DB1C,20251024
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7,20251025
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20251105T213054_20251105T213124_004884_009A7D_8FDC,20251105
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20251117T213054_20251117T213123_005059_00A05C_1C3A,20251117
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20251129T213053_20251129T213123_005234_00A63B_63CD,20251129
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20251211T213053_20251211T213122_005409_00AC3F_40F8,20251211
Antwerp-Bruges,Antwerp-Bruges,source_calibration,S1C_IW_GRDH_1SDV_20251223T213052_20251223T213121_005584_00B23E_FFF7,20251223
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250418T193335_20250418T193400_058815_0749B9_7FEC,20250418
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250629T193333_20250629T193358_059865_076F8D_C18A,20250629
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250808T095615_20250808T095640_060443_078391_9942,20250808
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA,20250813
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250820T095615_20250820T095640_060618_078A74_3D5A,20250820
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592,20250825
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250901T095616_20250901T095641_060793_079158_54A8,20250901
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3,20250906
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,20250918
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250925T095616_20250925T095641_061143_079F62_D4E3,20250925
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,20250930
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251007T095617_20251007T095642_061318_07A66F_2CB9,20251007
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,20251012
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251019T095616_20251019T095641_061493_07AD75_3A90,20251019
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,20251024
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251031T095616_20251031T095641_061668_07B482_0BCC,20251031
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36,20251105
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251112T095615_20251112T095640_061843_07BB43_DBA5,20251112
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974,20251117
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251124T095615_20251124T095640_062018_07C214_78ED,20251124
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156,20251129
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251206T095613_20251206T095638_062193_07C8EB_13B5,20251206
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,20251211
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3,20251218
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,20251223
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60,20251230
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7,20251025
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251117T213054_20251117T213123_005059_00A05C_1C3A,20251117
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251129T213053_20251129T213123_005234_00A63B_63CD,20251129
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251211T213053_20251211T213122_005409_00AC3F_40F8,20251211
Antwerp-Bruges,Antwerp-Bruges,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251223T213052_20251223T213121_005584_00B23E_FFF7,20251223
Antwerp-Bruges,Antwerp-Bruges,target_adapt,S1A_IW_GRDH_1SDV_20250115T173330_20250115T173355_057458_07130D_51CB,20250115
Antwerp-Bruges,Antwerp-Bruges,target_adapt,S1A_IW_GRDH_1SDV_20250220T173328_20250220T173353_057983_07280A_D019,20250220
Antwerp-Bruges,Antwerp-Bruges,target_adapt,S1A_IW_GRDH_1SDV_20250409T173329_20250409T173354_058683_07444B_FA8B,20250409
Antwerp-Bruges,Antwerp-Bruges,target_adapt,S1A_IW_GRDH_1SDV_20250714T173326_20250714T173351_060083_077709_FD9C,20250714
Antwerp-Bruges,Antwerp-Bruges,target_adapt,S1C_IW_GRDH_1SDV_20250611T055738_20250611T055803_002731_005A0C_2C37,20250611
Antwerp-Bruges,Antwerp-Bruges,target_adapt,S1C_IW_GRDH_1SDV_20250623T055738_20250623T055803_002906_005F16_6E06,20250623
Antwerp-Bruges,Antwerp-Bruges,target_adapt,S1C_IW_GRDH_1SDV_20250705T055739_20250705T055804_003081_00641D_2DF0,20250705
Antwerp-Bruges,Antwerp-Bruges,target_adapt,S1C_IW_GRDH_1SDV_20250720T173209_20250720T173234_003307_006AB5_D3FE,20250720
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1A_IW_GRDH_1SDV_20250912T173326_20250912T173351_060958_0797F4_2E8D,20250912
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1A_IW_GRDH_1SDV_20251217T173322_20251217T173347_062358_07CF5C_3556,20251217
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1C_IW_GRDH_1SDV_20250810T055741_20250810T055806_003606_007385_F130,20250810
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1C_IW_GRDH_1SDV_20250822T055742_20250822T055806_003781_0078C6_2C32,20250822
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1C_IW_GRDH_1SDV_20250903T055742_20250903T055807_003956_007E04_B34B,20250903
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1C_IW_GRDH_1SDV_20250906T173211_20250906T173236_004007_007F7E_D39D,20250906
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1C_IW_GRDH_1SDV_20250915T055742_20250915T055807_004131_008359_AA20,20250915
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1C_IW_GRDH_1SDV_20250927T055742_20250927T055807_004306_0088A6_843A,20250927
Antwerp-Bruges,Antwerp-Bruges,target_eval,S1C_IW_GRDH_1SDV_20251117T173211_20251117T173236_005057_00A047_CB70,20251117
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250101T142509_20250101T142534_057252_070AF6_8BC8,20250101
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250102T122317_20250102T122347_057265_070B6D_EB07,20250102
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250104T021547_20250104T021611_057288_070C5C_2B74,20250104
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250104T103939_20250104T104004_057293_070C8F_4A75,20250104
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E,20250105
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6,20250109
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250112T055841_20250112T055906_057407_07110D_854D,20250112
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250113T142508_20250113T142533_057427_0711E2_2089,20250113
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250115T153906_20250115T153935_057456_071303_0ED7,20250115
Busan,Busan,source_fit,S1A_IW_GRDH_1SDV_20250115T173330_20250115T173355_057458_07130D_51CB,20250115
