fold,product_id,object_id,added_class,tier,t1_status,t2_status,t1_mmsi,t2_mmsi,t1_distance_m,t1_abs_dt_s,already_in_frozen
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[5888, 5888]|det_00021",tug_towing,A2,unique_candidate,ambiguous,377484000,,74.53667006827544,36.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[7936, 16128]|det_00075",tug_towing,A2,no_candidate,unique_candidate,,246982000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[7936, 18176]|det_00008",tug_towing,A2,unique_candidate,ambiguous,245916000,,56.05875829849136,121.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[9984, 9984]|det_00002",fishing_vessel,A2,unique_candidate,ambiguous,470706000,,71.80163105761673,76.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[12032, 14080]|det_00020",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,72.31103755067552,6.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[12032, 14080]|det_00059",product_chemical_tanker,A2,unique_candidate,ambiguous,477129500,,50.993501223622,9.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[14080, 9984]|det_00069",product_chemical_tanker,A2,no_candidate,unique_candidate,,750921000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[14080, 9984]|det_00097",product_chemical_tanker,A2,no_candidate,unique_candidate,,750921000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[14080, 9984]|det_00103",product_chemical_tanker,A2,unique_candidate,unique_candidate,750921000,750921000,113.42944523575345,95.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[14080, 9984]|det_00116",product_chemical_tanker,A2,no_candidate,unique_candidate,,750921000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[14080, 9984]|det_00127",product_chemical_tanker,A2,no_candidate,unique_candidate,,750921000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VH|[14080, 12032]|det_00038",tug_towing,A2,no_candidate,unique_candidate,,377395000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[5888, 5888]|det_00010",tug_towing,A2,unique_candidate,ambiguous,377484000,,68.88735895486496,36.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[5888, 16128]|det_00009",tug_towing,A2,unique_candidate,ambiguous,245916000,,37.563469178986914,131.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[7936, 16128]|det_00112",tug_towing,A2,unique_candidate,unique_candidate,235073785,235073785,32.664804297954326,166.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[9984, 9984]|det_00004",fishing_vessel,A2,unique_candidate,ambiguous,470706000,,121.53760992136637,76.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[9984, 9984]|det_00006",tug_towing,A2,unique_candidate,ambiguous,636021330,,41.2308772613321,58.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[9984, 14080]|det_00001",tug_towing,A2,no_candidate,unique_candidate,,408883000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[9984, 14080]|det_00025",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,79.36507310576944,6.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[14080, 9984]|det_00031",product_chemical_tanker,A2,no_candidate,unique_candidate,,750921000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[14080, 9984]|det_00086",product_chemical_tanker,A2,unique_candidate,ambiguous,750921000,,105.0496660914079,101.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[14080, 9984]|det_00088",product_chemical_tanker,A2,no_candidate,unique_candidate,,750921000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[14080, 9984]|det_00196",product_chemical_tanker,A2,no_candidate,unique_candidate,,750921000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,"S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F|VV|[22272, 0]|det_00004",tug_towing,A2,unique_candidate,unique_candidate,376983000,376983000,138.52699729211446,38.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250310T113410_20250310T113435_058242_07329D_6109,"S1A_IW_GRDH_1SDV_20250310T113410_20250310T113435_058242_07329D_6109|VV|[16128, 3840]|det_00010",dredger,A2,unique_candidate,unique_candidate,457579000,457579000,68.1105830717112,134.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VH|[5888, 5888]|det_00032",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VH|[5888, 7936]|det_00026",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,87.05148297970658,166.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VH|[5888, 7936]|det_00036",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,1
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VH|[5888, 7936]|det_00047",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VH|[5888, 7936]|det_00048",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VH|[7936, 16128]|det_00051",tug_towing,A2,unique_candidate,ambiguous,245916000,,54.93938928714346,174.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VH|[12032, 9984]|det_00020",tug_towing,A2,unique_candidate,ambiguous,470144000,,118.2659534944934,21.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VH|[20224, 3840]|det_00020",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,145.93579879692788,117.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[5888, 5888]|det_00023",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[5888, 7936]|det_00001",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,99.46526884686803,166.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[5888, 7936]|det_00002",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[5888, 7936]|det_00005",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[5888, 7936]|det_00050",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[7936, 16128]|det_00072",tug_towing,A2,unique_candidate,ambiguous,245916000,,56.65776301540247,174.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[12032, 9984]|det_00020",tug_towing,A2,unique_candidate,ambiguous,470144000,,130.59146953452176,21.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[12032, 14080]|det_00002",dredger,A2,unique_candidate,ambiguous,253336000,,97.2064358833604,61.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[20224, 3840]|det_00002",tug_towing,A2,no_candidate,unique_candidate,,408883000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,"S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8|VV|[20224, 3840]|det_00016",tug_towing,A2,no_candidate,unique_candidate,,408883000,,,1
Rotterdam,S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64,"S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64|VH|[1792, 3840]|det_00012",tug_towing,A2,no_candidate,unique_candidate,,470677000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64,"S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64|VH|[5888, 14080]|det_00024",product_chemical_tanker,A2,no_candidate,unique_candidate,,210362000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64,"S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64|VH|[9984, 1792]|det_00002",product_chemical_tanker,A2,no_candidate,unique_candidate,,636015721,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64,"S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64|VV|[0, 3840]|det_00006",tug_towing,A2,no_candidate,unique_candidate,,620999530,,,1
Rotterdam,S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64,"S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64|VV|[9984, 1792]|det_00005",product_chemical_tanker,A2,no_candidate,unique_candidate,,636015721,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VH|[5888, 7936]|det_00020",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,51.87254988465894,117.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VH|[5888, 16128]|det_00005",dredger,A2,unique_candidate,ambiguous,246351000,,20.918261257350533,57.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VH|[7936, 18176]|det_00004",tug_towing,A2,no_candidate,unique_candidate,,235073785,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VH|[9984, 14080]|det_00007",dredger,A2,unique_candidate,unique_candidate,253336000,253336000,102.69339196895618,138.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VH|[9984, 14080]|det_00023",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,83.19854248152228,22.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VH|[12032, 9984]|det_00015",tug_towing,A2,unique_candidate,unique_candidate,470815000,470815000,84.28431712582096,163.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[5888, 7936]|det_00040",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,55.31743790010483,117.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[5888, 16128]|det_00002",dredger,A2,unique_candidate,ambiguous,246351000,,25.275208281114118,33.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[7936, 16128]|det_00023",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[7936, 16128]|det_00024",tug_towing,A2,unique_candidate,ambiguous,245916000,,57.16794371001253,17.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[9984, 12032]|det_00002",tug_towing,A2,no_candidate,unique_candidate,,408815000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[9984, 12032]|det_00029",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,75.31315158513533,22.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[9984, 14080]|det_00003",dredger,A2,unique_candidate,unique_candidate,253336000,253336000,90.47308521012181,138.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[12032, 9984]|det_00022",tug_towing,A2,unique_candidate,unique_candidate,470815000,470815000,98.52198282436692,163.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[14080, 7936]|det_00029",tug_towing,A2,unique_candidate,unique_candidate,306037000,306037000,115.185400843677,126.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,"S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1|VV|[20224, 1792]|det_00000",product_chemical_tanker,A2,no_candidate,unique_candidate,,538009768,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VH|[7936, 14080]|det_00002",dredger,A2,unique_candidate,unique_candidate,246351000,246351000,61.23590713990002,76.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VH|[7936, 16128]|det_00051",tug_towing,A2,unique_candidate,ambiguous,235073785,,51.642647839580256,4.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VH|[7936, 16128]|det_00076",tug_towing,A2,unique_candidate,ambiguous,470000011,,145.12028969778606,156.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VH|[12032, 9984]|det_00016",container_ship,A2,unique_candidate,unique_candidate,538010122,538010122,22.080298142827047,2.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VH|[12032, 9984]|det_00021",container_ship,A2,unique_candidate,unique_candidate,538010122,538010122,122.06492373124107,37.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VH|[20224, 5888]|det_00001",tug_towing,A2,unique_candidate,ambiguous,470677000,,86.82503810962311,26.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[3840, 7936]|det_00002",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,3.365689036785199,117.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[7936, 14080]|det_00003",dredger,A2,unique_candidate,unique_candidate,246351000,246351000,58.89294341487971,87.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[7936, 16128]|det_00026",tug_towing,A2,unique_candidate,unique_candidate,245916000,245916000,44.3830205984849,88.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[7936, 16128]|det_00094",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[12032, 9984]|det_00013",container_ship,A2,unique_candidate,unique_candidate,538010122,538010122,53.98300094577344,11.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[14080, 7936]|det_00018",dredger,A2,unique_candidate,unique_candidate,370909000,370909000,125.85831308311761,51.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[14080, 7936]|det_00022",product_chemical_tanker,A2,no_candidate,unique_candidate,,470976000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[14080, 7936]|det_00053",product_chemical_tanker,A2,no_candidate,unique_candidate,,470976000,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[14080, 7936]|det_00112",product_chemical_tanker,A2,unique_candidate,unique_candidate,470976000,470976000,89.01321199363181,18.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[20224, 3840]|det_00002",tug_towing,A2,unique_candidate,unique_candidate,620999530,620999530,148.3089936400284,174.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[20224, 5888]|det_00016",tug_towing,A2,unique_candidate,ambiguous,470677000,,64.53672709976225,16.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,"S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD|VV|[22272, 0]|det_00001",tug_towing,A2,no_candidate,unique_candidate,,376983000,,,1
Rotterdam,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[3840, 9984]|det_00003",container_ship,A2,unique_candidate,unique_candidate,256033000,256033000,70.15337352445967,2.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[5888, 7936]|det_00002",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,71.09988996293792,24.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[5888, 14080]|det_00004",tug_towing,A2,no_candidate,unique_candidate,,235073785,,,1
Rotterdam,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[7936, 16128]|det_00059",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
